domain,source,matched_categories,matched_keywords,online,whois_registrar,whois_tld,whois_whois_server,whois_referral_url,whois_creation_dates,whois_updated_dates,whois_expiration_dates,whois_status,whois_nameservers,whois_dnssec,whois_emails,whois_registrant_name,whois_registrant_org,whois_registrant_country,whois_registrant_state,whois_registrant_city,whois_registrant_address,whois_registrant_phone,whois_registrant_fax,dgad_is_dga,dgad_binary_label,dgad_binary_score,dgad_family_label,dgad_family_score,timestamp
10cricofficial.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0037633732426911592,N/A,0.0,2025-09-16T16:02:41.751735
10kbelowauto.com,ICANN,blacklistKeywords_phishing,owa,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.06356014311313629,N/A,0.0,2025-09-16T16:02:42.132771
10whatsapp.com,ICANN,enterpriseBrands_it_top_100_extra,sap,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0015203817747533321,N/A,0.0,2025-09-16T16:02:43.030456
116wexford.com,ICANN,enterpriseBrands_fortune_100,ford,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0015432649524882436,N/A,0.0,2025-09-16T16:02:45.882429
11772smissouri94.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,sso;sso,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.015998169779777527,N/A,0.0,2025-09-16T16:02:45.947897
11haoonline.com,ICANN,blacklistKeywords_fraud,online,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.00020269105152692646,N/A,0.0,2025-09-16T16:02:46.758093
12000000xfpgratuitsansfrais.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.02767075039446354,N/A,0.0,2025-09-16T16:02:47.489899
123readysetgrowacademy.com,ICANN,blacklistKeywords_phishing,owa,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.11118030548095703,N/A,0.0,2025-09-16T16:02:49.833357
1300saratogaave.com,ICANN,blacklistKeywords_malware,rat,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0030132713727653027,N/A,0.0,2025-09-16T16:02:52.216033
1540allyn.com,ICANN,enterpriseBrands_financial,ally,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.01019959058612585,N/A,0.0,2025-09-16T16:02:57.141241
1839prattville.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0011817788472399116,N/A,0.0,2025-09-16T16:03:06.532075
1908groupsa.com,ICANN,blacklistKeywords_fraud,group,False,,com,,,,,,,,,,,,,,,,,,False,benign,9.460467845201492e-05,N/A,0.0,2025-09-16T16:03:08.608263
197621-outlook.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,outlook;outlook,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00025857429136522114,N/A,0.0,2025-09-16T16:03:09.698586
199beth.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0007242037099786103,N/A,0.0,2025-09-16T16:03:10.383887
1boxapps.com,ICANN,enterpriseBrands_it_top_100_extra,box,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0042157541029155254,N/A,0.0,2025-09-16T16:03:12.258040
1e6issofp1tkaa8pj6j6k8gjhrlo7v6r.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,sso;sso,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998200535774231,murofetweekly,0.9901622533798218,2025-09-16T16:03:13.977468
1ghujeaki5hvau7veqdq0pvhbehpelnf.com,ICANN,enterpriseBrands_it_top_100_extra,hpe,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998495578765869,gameover,0.9999970197677612,2025-09-16T16:03:15.179618
1globalaction.com,ICANN,blacklistKeywords_fraud,global,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.003422780428081751,N/A,0.0,2025-09-16T16:03:15.252135
1savagethought.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.049263548105955124,N/A,0.0,2025-09-16T16:03:21.756605
1stmakermail.com,ICANN,blacklistKeywords_fraud,mail,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0012545527424663305,N/A,0.0,2025-09-16T16:03:22.969130
1stratehomemortgage.com,ICANN,blacklistKeywords_malware,rat,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.008970901370048523,N/A,0.0,2025-09-16T16:03:23.440618
1sweethour.com,ICANN,blacklistKeywords_crypto_scam,eth,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0033402293920516968,N/A,0.0,2025-09-16T16:03:24.029220
2-invoice-me.com,ICANN,blacklistKeywords_fraud,invoice,True,"TUCOWS, INC.",com,whois.tucows.com,,2025-09-15T06:08:16,2025-09-15T06:08:16,2026-09-15T06:08:16,ok https://icann.org/epp#ok,ns1.vercel-dns.com;ns2.vercel-dns.com,unsigned,domainabuse@tucows.com;domains@registrar.vercel.com,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,US,CA,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,,,False,benign,0.0006157822208479047,N/A,0.0,2025-09-16T16:03:27.019448
20betcasinoreview.com,ICANN,blacklistKeywords_fraud,view,True,PDR Ltd. d/b/a PublicDomainRegistry.com,com,whois.PublicDomainRegistry.com,,2025-09-15T10:11:23,2025-09-16T09:23:30,2026-09-15T10:11:23,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,ashley.ns.cloudflare.com;lakas.ns.cloudflare.com,unsigned,abuse-contact@publicdomainregistry.com,,,,,,,,,False,benign,0.0039011621847748756,N/A,0.0,2025-09-16T16:03:30.797219
214energyservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,True,,com,,,,,,,,,,,,,,,,,,False,benign,8.476358198095113e-05,N/A,0.0,2025-09-16T16:03:32.353030
21cfrpart11learningmanagementsystem.com,ICANN,blacklistKeywords_phishing,management,False,,com,,,,,,,,,,,,,,,,,,False,benign,9.959564340533689e-05,N/A,0.0,2025-09-16T16:03:32.963682
22betcasinoreview.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.003786198329180479,N/A,0.0,2025-09-16T16:03:36.297203
22ethelavenuemillvalley.com,ICANN,blacklistKeywords_crypto_scam,eth,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.053921978920698166,N/A,0.0,2025-09-16T16:03:36.498058
247incorporations.com,ICANN,blacklistKeywords_malware;blacklistKeywords_fraud,rat;corp,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0011075970251113176,N/A,0.0,2025-09-16T16:03:40.152591
247londontransfers.com,ICANN,blacklistKeywords_fraud,transfer,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.001278808107599616,N/A,0.0,2025-09-16T16:03:40.244070
24localservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.00028306824970059097,N/A,0.0,2025-09-16T16:03:41.777471
24ticketsbox.com,ICANN,enterpriseBrands_it_top_100_extra,box,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0006665431428700686,N/A,0.0,2025-09-16T16:03:42.165396
24x7usdt.com,ICANN,blacklistKeywords_crypto_scam,usdt,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.1907033771276474,N/A,0.0,2025-09-16T16:03:42.369745
25pibmjl2qvf2j2h0u53h8vm1sffbu5u.com,ICANN,enterpriseBrands_fortune_100;enterpriseBrands_cloud_tech,ibm;ibm,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.999863862991333,gameover,0.8945396542549133,2025-09-16T16:03:43.756955
25reviewportal.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud;blacklistKeywords_hunting_blacklist,portal;portal;view;portal,True,"NICENIC INTERNATIONAL GROUP CO., LIMITED",com,whois.nicenic.net,,2025-09-15T08:55:49;2025-09-15T08:57:08,2025-09-15T08:57:08;2025-09-15T09:00:30,2026-09-15T08:55:49,clientdeleteprohibited https://icann.org/epp#clientdeleteprohibited;clienttransferprohibited https://icann.org/epp#clienttransferprohibited,karl.ns.cloudflare.com;novalee.ns.cloudflare.com,unsigned,abuse@nicenic.net,,,US,Louisiana,,,,,False,benign,0.0014915158972144127,N/A,0.0,2025-09-16T16:03:43.785645
269digitalpreview.com,ICANN,blacklistKeywords_fraud,view,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.005993406288325787,N/A,0.0,2025-09-16T16:03:44.858586
26hospitalitygroup.com,ICANN,blacklistKeywords_fraud,group,True,Squarespace Domains LLC,com,whois.squarespace.domains,,2025-09-15T16:55:07,2025-09-15T16:55:07,2028-09-15T16:55:07,clientdeleteprohibited https://icann.org/epp#clientdeleteprohibited;clienttransferprohibited https://icann.org/epp#clienttransferprohibited;client delete prohibited http://www.icann.org/epp#client delete prohibited;client transfer prohibited http://www.icann.org/epp#client transfer prohibited,ns-cloud-d1.googledomains.com;ns-cloud-d2.googledomains.com;ns-cloud-d3.googledomains.com;ns-cloud-d4.googledomains.com,unsigned,abuse-complaints@squarespace.com,REDACTED FOR PRIVACY,26 Thai Group,US,GA,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,,,False,benign,0.0023490097373723984,N/A,0.0,2025-09-16T16:03:45.071702
286stoneviewtrail.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0006705392734147608,N/A,0.0,2025-09-16T16:03:47.348833
2fwhatsapp.com,ICANN,enterpriseBrands_it_top_100_extra,sap,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.013551500625908375,N/A,0.0,2025-09-16T16:03:53.770816
2lkqd1vhp7rl7i244ataknftip8sgeen.com,ICANN,blacklistKeywords_crypto_scam,nft,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998530149459839,gameover,0.9999995231628418,2025-09-16T16:03:56.715982
2ndchancejanitorialservice.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.001153628109022975,N/A,0.0,2025-09-16T16:03:57.794298
2playbattlesquare.com,ICANN,enterpriseBrands_financial,square,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.005091103725135326,N/A,0.0,2025-09-16T16:03:59.992290
2productreview.com,ICANN,blacklistKeywords_fraud,view,True,NAMECHEAP INC,com,whois.namecheap.com,,2025-09-15T13:40:41,0001-01-01T00:00:00;2025-09-15T13:56:36,2026-09-15T13:40:41,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,artemis.dns-parking.com;hermes.dns-parking.com,unsigned,abuse@namecheap.com;0dd5c53474ae4546bdecd22da8e8eaae.protect@withheldforprivacy.com,Redacted for Privacy,Privacy service provided by Withheld for Privacy ehf,IS,Capital Region,Reykjavik,Kalkofnsvegur 2,,,False,benign,0.001409451593644917,N/A,0.0,2025-09-16T16:04:00.124846
2qgdm54thubss8stb122ddl684ul4v5t.com,ICANN,enterpriseBrands_financial,ubs,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998831152915955,wd,0.9999892711639404,2025-09-16T16:04:00.377559
2rstrategies.com,ICANN,blacklistKeywords_malware,rat,True,"GoDaddy.com, LLC",com,whois.godaddy.com,,2025-09-15T17:14:55,2025-09-15T17:14:56,2027-09-15T17:14:55,clientdeleteprohibited https://icann.org/epp#clientdeleteprohibited;clientrenewprohibited https://icann.org/epp#clientrenewprohibited;clienttransferprohibited https://icann.org/epp#clienttransferprohibited;clientupdateprohibited https://icann.org/epp#clientupdateprohibited,ns67.domaincontrol.com;ns68.domaincontrol.com,unsigned,abuse@godaddy.com,,,,,,,,,False,benign,0.00034202824463136494,N/A,0.0,2025-09-16T16:04:00.986104
2rwebdesign.com,ICANN,blacklistKeywords_fraud,web,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0004525446565821767,N/A,0.0,2025-09-16T16:04:01.028183
2ta41gvuspvnmrqmosapvs7sk7ojml6i.com,ICANN,enterpriseBrands_it_top_100_extra,sap,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998525977134705,gameover,0.6366633176803589,2025-09-16T16:04:01.958387
2ubsd3h2q2ov0os19dg4mjiaepqho189.com,ICANN,enterpriseBrands_financial,ubs,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998520612716675,murofetweekly,1.0,2025-09-16T16:04:02.660156
2upbbadobcp72uussoud7pibqtojcbj4.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,sso;sso,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998120665550232,murofetweekly,0.999143123626709,2025-09-16T16:04:02.839457
301caratsgroup.com,ICANN,blacklistKeywords_malware;blacklistKeywords_fraud,rat;group,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0005982749280519783,N/A,0.0,2025-09-16T16:04:04.619561
3079-binance.com,ICANN,blacklistKeywords_crypto_scam,binance,True,PDR Ltd. d/b/a PublicDomainRegistry.com,com,whois.PublicDomainRegistry.com,,2025-09-15T11:25:48,2025-09-15T11:25:48,2026-09-15T11:25:48,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,erin.ns.cloudflare.com;quincy.ns.cloudflare.com,unsigned,abuse-contact@publicdomainregistry.com,,,,,,,,,False,benign,0.00024234420561697334,N/A,0.0,2025-09-16T16:04:05.360747
30global.com,ICANN,blacklistKeywords_fraud,global,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0003143091162201017,N/A,0.0,2025-09-16T16:04:06.053729
32square.com,ICANN,enterpriseBrands_financial,square,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0008699262980371714,N/A,0.0,2025-09-16T16:04:09.666558
337bethh.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.07878981530666351,N/A,0.0,2025-09-16T16:04:10.959762
34broadviewdr.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.008424457162618637,N/A,0.0,2025-09-16T16:04:12.985853
352dghicvs3t426a94jh7ce32ab2l5lk.com,ICANN,enterpriseBrands_fortune_100,cvs,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998167157173157,wd,0.9469985365867615,2025-09-16T16:04:13.602707
360accountingsolutions.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,account;account,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.001004244084469974,N/A,0.0,2025-09-16T16:04:15.013342
360flowagency.com,ICANN,blacklistKeywords_phishing,owa,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0017412729794159532,N/A,0.0,2025-09-16T16:04:15.486529
365accountingfirm.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,account;account,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.005330635234713554,N/A,0.0,2025-09-16T16:04:17.585418
3cge0t1ibskpibm1l83e85ucg7ukocqr.com,ICANN,enterpriseBrands_fortune_100;enterpriseBrands_cloud_tech,ibm;ibm,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998646974563599,gameover,1.0,2025-09-16T16:04:25.716319
3dclaim.com,ICANN,blacklistKeywords_fraud,claim,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.007255033124238253,N/A,0.0,2025-09-16T16:04:26.992725
3dprintlights.com,ICANN,blacklistKeywords_fraud,intl,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0022963250521570444,N/A,0.0,2025-09-16T16:04:28.366406
3dservicesupport.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud;blacklistKeywords_hunting_blacklist,support;service;service;support;support,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0013402041513472795,N/A,0.0,2025-09-16T16:04:28.625014
3dviewengg.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.052272405475378036,N/A,0.0,2025-09-16T16:04:28.921317
3harbourviewstreet.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.004112725146114826,N/A,0.0,2025-09-16T16:04:30.743258
3kingsconstructiongroup.com,ICANN,blacklistKeywords_fraud,group,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.012204401195049286,N/A,0.0,2025-09-16T16:04:32.364399
3rdgenerationroofingco.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.18337063491344452,N/A,0.0,2025-09-16T16:04:36.081891
3rdgenerationroofinghq.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9348912239074707,gozi,0.9615969061851501,2025-09-16T16:04:36.081985
3rdgenerationroofinginc.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.16796940565109253,N/A,0.0,2025-09-16T16:04:36.082034
3rdgenerationroofingllc.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.7047154903411865,gozi,0.9154951572418213,2025-09-16T16:04:36.082075
3rdgenerationroofingpro.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.20194298028945923,N/A,0.0,2025-09-16T16:04:36.082132
3rdgenerationroofingpros.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.1171804741024971,N/A,0.0,2025-09-16T16:04:36.082273
3rdgenerationroofingteam.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.31151142716407776,N/A,0.0,2025-09-16T16:04:36.082354
3rdgenerationroofingus.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.1054806113243103,N/A,0.0,2025-09-16T16:04:36.082399
3ssapps.com,ICANN,enterpriseBrands_it_top_100_extra,sap,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0001804073981475085,N/A,0.0,2025-09-16T16:04:37.275185
3w-automobile.com,ICANN,blacklistKeywords_fraud,mobile,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0008255630382336676,N/A,0.0,2025-09-16T16:04:38.848750
410websterst.com,ICANN,blacklistKeywords_fraud,web,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0007060024072416127,N/A,0.0,2025-09-16T16:04:41.580174
41411apricotlane.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.2189272791147232,N/A,0.0,2025-09-16T16:04:42.002740
41e0h1au8t4mhvhifmsg49559pbnbnto.com,ICANN,blacklistKeywords_crypto_scam,bnb,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998489022254944,gameover,1.0,2025-09-16T16:04:42.670010
443albertowayb121.com,ICANN,blacklistKeywords_phishing,owa,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.04982464760541916,N/A,0.0,2025-09-16T16:04:45.726018
4820sanfordstreet.com,ICANN,enterpriseBrands_fortune_100,ford,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.006658329628407955,N/A,0.0,2025-09-16T16:04:51.107014
4aa420311h4bnb90cvn67sv9tcbrbia3.com,ICANN,blacklistKeywords_crypto_scam,bnb,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998720288276672,gameover,0.9992239475250244,2025-09-16T16:04:53.770654
4bkglobal.com,ICANN,blacklistKeywords_fraud,global,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.012486684136092663,N/A,0.0,2025-09-16T16:04:54.710093
4dogpaws.com,ICANN,enterpriseBrands_cloud_tech,aws,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.002050666371360421,N/A,0.0,2025-09-16T16:04:56.140350
4pawsdownrealtor.com,ICANN,enterpriseBrands_cloud_tech,aws,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.005030704662203789,N/A,0.0,2025-09-16T16:05:02.106528
4rabet-app-download.com,ICANN,blacklistKeywords_malware,download,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.21238906681537628,N/A,0.0,2025-09-16T16:05:03.287779
4rabet-app-login.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.3639681041240692,N/A,0.0,2025-09-16T16:05:03.287824
4rabet-download.com,ICANN,blacklistKeywords_malware,download,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.01917671598494053,N/A,0.0,2025-09-16T16:05:03.288241
4talematedsuboxid9.com,ICANN,enterpriseBrands_it_top_100_extra,box,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.8156980872154236,benign,0.8925264477729797,2025-09-16T16:05:04.915187
4theloveofclaws.com,ICANN,enterpriseBrands_cloud_tech,aws,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0132355447858572,N/A,0.0,2025-09-16T16:05:05.245458
4theloveofpaws.com,ICANN,enterpriseBrands_cloud_tech,aws,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.008313502185046673,N/A,0.0,2025-09-16T16:05:05.251368
4u2cgroup.com,ICANN,blacklistKeywords_fraud,group,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0004592052137013525,N/A,0.0,2025-09-16T16:05:05.754751
4xpaws.com,ICANN,enterpriseBrands_cloud_tech,aws,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0012805331498384476,N/A,0.0,2025-09-16T16:05:07.199851
50stoneview.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,8.925617294153199e-05,N/A,0.0,2025-09-16T16:05:09.762820
555trustcompany.com,ICANN,blacklistKeywords_fraud,trust,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0018905011238530278,N/A,0.0,2025-09-16T16:05:19.315998
559bethh.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.04663795605301857,N/A,0.0,2025-09-16T16:05:20.064060
5990beth.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.03476693481206894,N/A,0.0,2025-09-16T16:05:26.273036
5awsd.com,ICANN,enterpriseBrands_cloud_tech,aws,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.004216094501316547,N/A,0.0,2025-09-16T16:05:27.318346
5gmobileedge.com,ICANN,blacklistKeywords_fraud,mobile,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0015443990705534816,N/A,0.0,2025-09-16T16:05:30.452769
5morethings.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0002453526249155402,N/A,0.0,2025-09-16T16:05:33.258324
5riversretailservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0024746893905103207,N/A,0.0,2025-09-16T16:05:35.161350
615equinetherapy.com,ICANN,blacklistKeywords_crypto_scam,ether;eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.007628260646015406,N/A,0.0,2025-09-16T16:05:40.661184
62banksboulevard.com,ICANN,blacklistKeywords_fraud,bank,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.009512520395219326,N/A,0.0,2025-09-16T16:05:42.402918
631beth.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.009308597072958946,N/A,0.0,2025-09-16T16:05:42.886855
63box.com,ICANN,enterpriseBrands_it_top_100_extra,box,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0013540475629270077,N/A,0.0,2025-09-16T16:05:43.605588
64securityservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;security;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00018482790619600564,N/A,0.0,2025-09-16T16:05:44.899830
65t1i58s0duvt0l7aeorhup13c1psapp.com,ICANN,enterpriseBrands_it_top_100_extra,sap,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9985435605049133,gameover,0.9992328882217407,2025-09-16T16:05:46.187286
67c31le5gt54lgcp3hln5gti5fblbnso.com,ICANN,enterpriseBrands_cloud_tech,gcp,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998718500137329,gameover,1.0,2025-09-16T16:05:49.947496
685beth.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.008391964249312878,N/A,0.0,2025-09-16T16:05:50.596494
698jacvenkb41gcp85pgnncna4fqoos5.com,ICANN,enterpriseBrands_cloud_tech,gcp,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998749494552612,murofetweekly,1.0,2025-09-16T16:05:52.110986
6dp2a9e3rd8tlhnd4icoktlkas4ebpbq.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998748302459717,gameover,0.9997324347496033,2025-09-16T16:05:54.368886
