domain,source,matched_categories,matched_keywords,online,whois_registrar,whois_tld,whois_whois_server,whois_referral_url,whois_creation_dates,whois_updated_dates,whois_expiration_dates,whois_status,whois_nameservers,whois_dnssec,whois_emails,whois_registrant_name,whois_registrant_org,whois_registrant_country,whois_registrant_state,whois_registrant_city,whois_registrant_address,whois_registrant_phone,whois_registrant_fax,dgad_is_dga,dgad_binary_label,dgad_binary_score,dgad_family_label,dgad_family_score,timestamp
125addisonaffordables.com,ICANN,enterpriseBrands_fortune_100,ford,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.1185186579823494,N/A,0.0,2025-09-10T12:40:32.726282
12taraview.com,ICANN,blacklistKeywords_fraud,view,True,Gandi SAS,com,whois.gandi.net,,2025-09-09T16:29:34;2025-09-09T18:29:34,2025-09-09T18:29:34;2025-09-09T18:59:22,2026-09-09T18:29:34,clienttransferprohibited https://icann.org/epp#clienttransferprohibited;clienttransferprohibited http://www.icann.org/epp#clienttransferprohibited,a.dns.gandi.net;b.dns.gandi.net;c.dns.gandi.net,unsigned,abuse@support.gandi.net;cc40ac3264c71176250cece87b9cf568-4636490@contact.gandi.net,REDACTED FOR PRIVACY,OHP,FR,Paris,Paris,63-65 boulevard Massena,,,False,benign,0.0001096791384043172,N/A,0.0,2025-09-10T12:40:35.431590
139autogroup.com,ICANN,blacklistKeywords_fraud,group,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0008542279247194529,N/A,0.0,2025-09-10T12:40:37.736860
142mail.com,ICANN,blacklistKeywords_fraud,mail,True,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),com,grs-whois.hichina.com,,2025-09-09T06:25:54,2025-09-09T06:25:55;2025-09-09T06:30:51,2026-09-09T06:25:54,ok https://icann.org/epp#ok;clienthold https://icann.org/epp#clienthold;serverhold https://icann.org/epp#serverhold,dns29.hichina.com;dns30.hichina.com,unsigned,domainabuse@service.aliyun.com,,,CN,he nan,,,,,False,benign,0.0002121957077179104,N/A,0.0,2025-09-10T12:40:39.150823
15pj0bshi0hqkold98baethknl522q0p.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998633861541748,murofetweekly,0.9990838766098022,2025-09-10T12:40:42.797836
15years-download.com,ICANN,blacklistKeywords_malware,download,True,Tucows Domains Inc.,com,whois.tucows.com,,2025-09-09T09:14:33,2025-09-10T11:12:05,2026-09-09T09:14:33,clienttransferprohibited https://icann.org/epp#clienttransferprohibited;clientupdateprohibited https://icann.org/epp#clientupdateprohibited,elisa.ns.cloudflare.com;isaac.ns.cloudflare.com,unsigned,domainabuse@tucows.com,,,,,,,,,False,benign,0.0027224866207689047,N/A,0.0,2025-09-10T12:40:43.042987
166winbetlogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,True,Dynadot Inc,com,whois.dynadot.com,,2025-09-09T15:13:05,2025-09-09T15:16:58,2026-09-09T15:13:05,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,ns1.dyna-ns.net;ns2.dyna-ns.net,unsigned,abuse@dynadot.com,,,,,,,,,False,benign,0.003686230629682541,N/A,0.0,2025-09-10T12:40:44.140936
16appleviewroad.com,ICANN,enterpriseBrands_fortune_100;blacklistKeywords_fraud,apple;view,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.005859174765646458,N/A,0.0,2025-09-10T12:40:45.059931
17ob7b9921ggcg5cvsqs9fdi1gh16750.com,ICANN,enterpriseBrands_fortune_100,cvs,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998604655265808,gameover,0.9933862090110779,2025-09-10T12:40:47.817501
1800webstores.com,ICANN,blacklistKeywords_fraud,web,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.00021905824542045593,N/A,0.0,2025-09-10T12:40:49.422366
1901aditivosquimicos.com,ICANN,blacklistKeywords_crypto_scam,ico,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.06453128904104233,N/A,0.0,2025-09-10T12:40:52.733353
1949trading.com,ICANN,blacklistKeywords_crypto_scam,trading,True,,com,,,,,,,,,,,,,,,,,,False,benign,8.500625699525699e-05,N/A,0.0,2025-09-10T12:40:53.507882
1email2.com,ICANN,blacklistKeywords_fraud,mail,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.00116096087731421,N/A,0.0,2025-09-10T12:40:58.567908
1lawincorporated.com,ICANN,blacklistKeywords_malware;blacklistKeywords_fraud,rat;corp,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.04235750809311867,N/A,0.0,2025-09-10T12:41:02.334151
1p6pskd3scvsvgdhk3u0offn5mk113ep.com,ICANN,enterpriseBrands_fortune_100,cvs,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998540878295898,wd,0.9998772144317627,2025-09-10T12:41:04.766810
1pointlaundry.com,ICANN,blacklistKeywords_fraud,intl,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0035621433053165674,N/A,0.0,2025-09-10T12:41:05.213214
1simbox.com,ICANN,enterpriseBrands_it_top_100_extra,box,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0005996975232847035,N/A,0.0,2025-09-10T12:41:06.760261
1st-managementservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;management;service,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.00010151573223993182,N/A,0.0,2025-09-10T12:41:07.213219
1stfixservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0024658015463501215,N/A,0.0,2025-09-10T12:41:07.805056
1stratecaregvrs.com,ICANN,blacklistKeywords_malware,rat,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.026619497686624527,N/A,0.0,2025-09-10T12:41:08.256307
2-methylpropanoate.com,ICANN,blacklistKeywords_crypto_scam,eth,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.007891973480582237,N/A,0.0,2025-09-10T12:41:12.071165
2008pay.com,ICANN,blacklistKeywords_phishing,pay,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.00016088050324469805,N/A,0.0,2025-09-10T12:41:12.625527
2025-apple.com,ICANN,enterpriseBrands_fortune_100,apple,True,,com,,,,,,,,,,,,,,,,,,False,benign,3.5629127523861825e-05,N/A,0.0,2025-09-10T12:41:13.982444
2025-rewardsandmoreratetool.com,ICANN,blacklistKeywords_malware,rat,True,,com,,,,,,,,,,,,,,,,,,False,benign,6.134423892945051e-05,N/A,0.0,2025-09-10T12:41:13.989526
2210bet-online.com,ICANN,blacklistKeywords_fraud,online,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0015929860528558493,N/A,0.0,2025-09-10T12:41:19.276486
22abetlogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00048720603808760643,N/A,0.0,2025-09-10T12:41:21.214914
23imgbilling.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud;blacklistKeywords_hunting_blacklist,billing;billing;billing,True,"NameSilo, LLC",com,whois.namesilo.com,,2025-09-08T07:00:00;2025-09-09T04:36:25,2025-09-09T04:36:25;2025-09-09T07:00:00,2035-09-08T07:00:00;2035-09-09T04:36:25,ok https://icann.org/epp#ok;ok https://www.icann.org/epp#ok,ns1.dnsowl.com;ns2.dnsowl.com;ns3.dnsowl.com,unsigned,abuse@namesilo.com;pw-92f239a3296df68797790de1615cbd34@privacyguardian.org,User #47db51a5 Privacy,PrivacyGuardian.org llc,US,AZ,Phoenix,1928 E. Highland Ave. Ste F104 PMB# 255,,,False,benign,0.004982439801096916,N/A,0.0,2025-09-10T12:41:23.431672
23jogobetlogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0036001205444335938,N/A,0.0,2025-09-10T12:41:23.455320
247qbonline.com,ICANN,blacklistKeywords_fraud,online,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00016170991875696927,N/A,0.0,2025-09-10T12:41:25.421300
24unicorns.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0004344214976299554,N/A,0.0,2025-09-10T12:41:27.167897
270sandiaview.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0012447781627997756,N/A,0.0,2025-09-10T12:41:30.538102
2723monseratave.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.002372460439801216,N/A,0.0,2025-09-10T12:41:30.665666
27bbet-online.com,ICANN,blacklistKeywords_fraud,online,True,Dynadot Inc,com,whois.dynadot.com,,2025-09-09T15:13:05,2025-09-09T15:17:07,2026-09-09T15:13:05,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,ns1.dyna-ns.net;ns2.dyna-ns.net,unsigned,abuse@dynadot.com,,,,,,,,,False,benign,0.0036550473887473345,N/A,0.0,2025-09-10T12:41:31.480239
27bcom-login.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,True,Dynadot Inc,com,whois.dynadot.com,,2025-09-09T15:13:05,2025-09-09T15:17:08,2026-09-09T15:13:05,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,ns1.dyna-ns.net;ns2.dyna-ns.net,unsigned,abuse@dynadot.com,,,,,,,,,False,benign,0.0018159386236220598,N/A,0.0,2025-09-10T12:41:31.482715
27bgameplataformalogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.20706328749656677,N/A,0.0,2025-09-10T12:41:31.494519
27bnet-login.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0034031623508781195,N/A,0.0,2025-09-10T12:41:31.499689
27howard.com,ICANN,blacklistKeywords_phishing,owa,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0001991842727875337,N/A,0.0,2025-09-10T12:41:31.618129
2835treeview.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0017943547572940588,N/A,0.0,2025-09-10T12:41:32.354087
2899bet-online.com,ICANN,blacklistKeywords_fraud,online,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.003121287329122424,N/A,0.0,2025-09-10T12:41:32.925400
291fergussondrive.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,sso;sso,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0075454628095030785,N/A,0.0,2025-09-10T12:41:33.781241
29websites.com,ICANN,blacklistKeywords_fraud,web,True,Squarespace Domains II LLC,com,whois.squarespace.domains,,2022-07-06T00:57:30,2025-09-09T12:41:40,2026-07-06T00:57:30,clientdeleteprohibited https://icann.org/epp#clientdeleteprohibited;clienttransferprohibited https://icann.org/epp#clienttransferprohibited;client delete prohibited http://www.icann.org/epp#client delete prohibited;client transfer prohibited http://www.icann.org/epp#client transfer prohibited,ns-cloud-e1.googledomains.com;ns-cloud-e2.googledomains.com;ns-cloud-e3.googledomains.com;ns-cloud-e4.googledomains.com,signedDelegation,abuse-complaints@squarespace.com,REDACTED FOR PRIVACY,29 Marketing,US,VA,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,,,False,benign,8.522808639099821e-05,N/A,0.0,2025-09-10T12:41:34.841035
2amanagement.com,ICANN,blacklistKeywords_phishing,management,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.000663997489027679,N/A,0.0,2025-09-10T12:41:35.236147
2aslmd5ihirm3f2dmdukp5pl9ibmcuco.com,ICANN,enterpriseBrands_fortune_100;enterpriseBrands_cloud_tech,ibm;ibm,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998530149459839,gameover,1.0,2025-09-10T12:41:35.386157
2bnbliok4hji1q20o7kjt37nh7bls9j9.com,ICANN,blacklistKeywords_crypto_scam,bnb,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998428821563721,murofetweekly,1.0,2025-09-10T12:41:36.032909
2faportalauntificastor.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud;blacklistKeywords_hunting_blacklist,portal;portal;portal,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.005760230589658022,N/A,0.0,2025-09-10T12:41:38.734015
2icgroupe.com,ICANN,blacklistKeywords_fraud,group,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0002732150605879724,N/A,0.0,2025-09-10T12:41:40.530763
2kabgroup.com,ICANN,blacklistKeywords_fraud,group,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00012834687368012965,N/A,0.0,2025-09-10T12:41:41.402741
2m-strategies.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,3.9840011595515534e-05,N/A,0.0,2025-09-10T12:41:42.213390
2pactgroup.com,ICANN,blacklistKeywords_fraud,group,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00016026759112719446,N/A,0.0,2025-09-10T12:41:44.237861
2sgroupsrl.com,ICANN,blacklistKeywords_fraud,group,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.013199920766055584,N/A,0.0,2025-09-10T12:41:46.521977
3-iamsecurity.com,ICANN,blacklistKeywords_phishing,security,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.002481847070157528,N/A,0.0,2025-09-10T12:41:48.906398
30eths.com,ICANN,blacklistKeywords_crypto_scam,eth,True,"NICENIC INTERNATIONAL GROUP CO., LIMITED",com,whois.nicenic.net,,2025-09-09T20:00:03;2025-09-09T20:01:21,2025-09-09T20:01:21;2025-09-09T20:40:53,2026-09-09T20:00:03,clientdeleteprohibited https://icann.org/epp#clientdeleteprohibited;clienttransferprohibited https://icann.org/epp#clienttransferprohibited,amir.ns.cloudflare.com;dee.ns.cloudflare.com,unsigned,abuse@nicenic.net,,,US,New York,,,,,False,benign,0.00465234462171793,N/A,0.0,2025-09-10T12:41:50.777864
31kg-0eyuico3kg-dftr.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.001737820915877819,N/A,0.0,2025-09-10T12:41:52.807781
322meta.com,ICANN,enterpriseBrands_fortune_100,meta,True,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),com,grs-whois.hichina.com,,2022-05-03T08:05:53,2025-08-16T02:09:16;2025-09-09T14:03:26,2026-05-03T08:05:53,ok https://icann.org/epp#ok;clienthold https://icann.org/epp#clienthold;clienttransferprohibited https://icann.org/epp#clienttransferprohibited;clientupdateprohibited https://icann.org/epp#clientupdateprohibited,ns1.judns.com;ns2.judns.com,unsigned,domainabuse@service.aliyun.com,,,CN,chong qing,,,,,False,benign,0.0004435212758835405,N/A,0.0,2025-09-10T12:41:53.582789
333rio-login.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0013133817119523883,N/A,0.0,2025-09-10T12:41:55.784910
345oklogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00454638572409749,N/A,0.0,2025-09-10T12:41:58.044996
355betcom-login.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,True,Dynadot Inc,com,whois.dynadot.com,,2025-09-09T15:13:08,2025-09-09T15:22:05,2026-09-09T15:13:08,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,ns1.dyna-ns.net;ns2.dyna-ns.net,unsigned,abuse@dynadot.com,,,,,,,,,False,benign,0.005765519570559263,N/A,0.0,2025-09-10T12:41:59.285218
355betcomlogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,True,Dynadot Inc,com,whois.dynadot.com,,2025-09-09T15:13:03,2025-09-10T11:14:06,2026-09-09T15:13:03,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,lilith.ns.cloudflare.com;oswald.ns.cloudflare.com,unsigned,abuse@dynadot.com,,,,,,,,,False,benign,0.007211573887616396,N/A,0.0,2025-09-10T12:41:59.285485
355betloginbet.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00336194084957242,N/A,0.0,2025-09-10T12:41:59.287362
355betloginbr.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.005185991991311312,N/A,0.0,2025-09-10T12:41:59.287406
355betloginvip.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,True,Dynadot Inc,com,whois.dynadot.com,,2025-09-09T15:13:08,2025-09-09T15:22:04,2026-09-09T15:13:08,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,ns1.dyna-ns.net;ns2.dyna-ns.net,unsigned,abuse@dynadot.com,,,,,,,,,False,benign,0.002887262962758541,N/A,0.0,2025-09-10T12:41:59.287494
360-degrees-web.com,ICANN,blacklistKeywords_fraud,web,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0026283792685717344,N/A,0.0,2025-09-10T12:42:00.166213
360cryptotraders.com,ICANN,blacklistKeywords_crypto_scam,crypto,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0012515115085989237,N/A,0.0,2025-09-10T12:42:00.575706
360refund.com,ICANN,blacklistKeywords_fraud,refund,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0002155593829229474,N/A,0.0,2025-09-10T12:42:01.428807
37validate.com,ICANN,blacklistKeywords_phishing,validate,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.000457991030998528,N/A,0.0,2025-09-10T12:42:06.324796
3831betlogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.003861281555145979,N/A,0.0,2025-09-10T12:42:06.714972
3831comlogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.05099787190556526,N/A,0.0,2025-09-10T12:42:06.715818
389win-online.com,ICANN,blacklistKeywords_fraud,online,True,Dynadot Inc,com,whois.dynadot.com,,2025-09-09T15:13:03,2025-09-10T11:14:13,2026-09-09T15:13:03,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,lilith.ns.cloudflare.com;oswald.ns.cloudflare.com,unsigned,abuse@dynadot.com,,,,,,,,,False,benign,0.0010273389052599669,N/A,0.0,2025-09-10T12:42:07.314121
38lakeview.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00015888189955148846,N/A,0.0,2025-09-10T12:42:07.508628
3a-accession.com,ICANN,blacklistKeywords_phishing,access,False,,com,,,,,,,,,,,,,,,,,,False,benign,4.205755976727232e-05,N/A,0.0,2025-09-10T12:42:08.968683
3aalogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0008038779487833381,N/A,0.0,2025-09-10T12:42:09.147224
3d-shop-online.com,ICANN,blacklistKeywords_fraud,online,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00017671732348389924,N/A,0.0,2025-09-10T12:42:11.342680
3danimationgenerator.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.008717821910977364,N/A,0.0,2025-09-10T12:42:11.631962
3dayscrypto.com,ICANN,blacklistKeywords_crypto_scam,crypto,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.002097692806273699,N/A,0.0,2025-09-10T12:42:11.764470
3dcmultiservice.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0033447088208049536,N/A,0.0,2025-09-10T12:42:11.970780
3drendereddolls.com,ICANN,enterpriseBrands_cloud_tech,render,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0004818743036594242,N/A,0.0,2025-09-10T12:42:13.536651
3findustries.com,ICANN,blacklistKeywords_fraud,find,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0005939611583016813,N/A,0.0,2025-09-10T12:42:14.979158
3generationcleaning.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.018341243267059326,N/A,0.0,2025-09-10T12:42:15.415525
3ghj4no8i3bl6c5ope41uicojnstuemr.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998740553855896,gameover,0.9999974966049194,2025-09-10T12:42:15.481884
3lgrowthstrategies.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.005944570526480675,N/A,0.0,2025-09-10T12:42:18.025489
3pintegrated.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.001705291448161006,N/A,0.0,2025-09-10T12:42:20.220116
3rdstfoodbank.com,ICANN,blacklistKeywords_fraud,bank,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0037180788349360228,N/A,0.0,2025-09-10T12:42:21.342175
406revolutionized.com,ICANN,enterpriseBrands_financial,revolut,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.07677744328975677,N/A,0.0,2025-09-10T12:42:25.742840
4321support.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud;blacklistKeywords_hunting_blacklist,support;support;support,False,,com,,,,,,,,,,,,,,,,,,False,benign,9.358387615066022e-05,N/A,0.0,2025-09-10T12:42:29.743042
453trustees.com,ICANN,blacklistKeywords_fraud,trust,False,,com,,,,,,,,,,,,,,,,,,False,benign,9.127848170464858e-05,N/A,0.0,2025-09-10T12:42:32.614034
45555login.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0003717979707289487,N/A,0.0,2025-09-10T12:42:32.722850
49mj-gpx3eth09h-2nfw.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,7.607026782352477e-05,N/A,0.0,2025-09-10T12:42:38.367142
