domain,source,matched_categories,matched_keywords,online,whois_registrar,whois_tld,whois_whois_server,whois_referral_url,whois_creation_dates,whois_updated_dates,whois_expiration_dates,whois_status,whois_nameservers,whois_dnssec,whois_emails,whois_registrant_name,whois_registrant_org,whois_registrant_country,whois_registrant_state,whois_registrant_city,whois_registrant_address,whois_registrant_phone,whois_registrant_fax,dgad_is_dga,dgad_binary_label,dgad_binary_score,dgad_family_label,dgad_family_score,timestamp
116bethh.com,ICANN,blacklistKeywords_crypto_scam,eth,True,Cloud Yuqu LLC,com,whois.diymysite.com,,2025-09-16T09:39:10,2025-09-16T09:39:10;2025-09-16T11:29:15,2026-09-16T09:39:10,ok https://icann.org/epp#ok;ok http://www.icann.org/epp#ok,robin.ns.cloudflare.com;syeef.ns.cloudflare.com,unsigned,abuse@diymysite.com;demi@diymysite.com,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,CN,Guang Dong Sheng,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,,,False,benign,0.02378953993320465,N/A,0.0,2025-09-17T12:22:31.261667
125adoberd.com,ICANN,enterpriseBrands_it_top_100_extra,adobe,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.003361867042258382,N/A,0.0,2025-09-17T12:22:35.334408
1283bayview.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.039636723697185516,N/A,0.0,2025-09-17T12:22:35.775541
12a8pgpay.com,ICANN,blacklistKeywords_phishing,pay,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.8466309309005737,benign,0.7609584331512451,2025-09-17T12:22:36.044865
12a8pgpay1.com,ICANN,blacklistKeywords_phishing,pay,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9843969941139221,urlzone,0.8337317705154419,2025-09-17T12:22:36.044942
1338applect.com,ICANN,enterpriseBrands_fortune_100,apple,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0003828729095403105,N/A,0.0,2025-09-17T12:22:37.913366
144bethh.com,ICANN,blacklistKeywords_crypto_scam,eth,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.03555120900273323,N/A,0.0,2025-09-17T12:22:40.152929
14mj0r3eks9jbersn8l1biulsap5phf7.com,ICANN,enterpriseBrands_it_top_100_extra,sap,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.999842643737793,murofetweekly,0.9753215312957764,2025-09-17T12:22:41.012417
14uf9efcogder3ibmp44amvroagkqct6.com,ICANN,enterpriseBrands_fortune_100;enterpriseBrands_cloud_tech,ibm;ibm,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998754858970642,murofetweekly,0.9918931722640991,2025-09-17T12:22:41.179578
1565trading.com,ICANN,blacklistKeywords_crypto_scam,trading,False,,com,,,,,,,,,,,,,,,,,,False,benign,6.916509300936013e-05,N/A,0.0,2025-09-17T12:22:42.261559
16096maricopa.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00798705406486988,N/A,0.0,2025-09-17T12:22:43.428237
178sportsapp.com,ICANN,enterpriseBrands_it_top_100_extra,sap,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0001734685356495902,N/A,0.0,2025-09-17T12:22:46.918765
17aq6d1g43q0cvs4fjcnf6ajc6mv2cfr.com,ICANN,enterpriseBrands_fortune_100,cvs,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998528361320496,murofetweekly,0.7184266448020935,2025-09-17T12:22:47.109145
1817capitalmanagement.com,ICANN,blacklistKeywords_phishing,management,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.00021581932378467172,N/A,0.0,2025-09-17T12:22:49.300255
183handymanservice.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.004262606613337994,N/A,0.0,2025-09-17T12:22:49.657277
1867mechanicalgroup.com,ICANN,blacklistKeywords_fraud,group,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0005782474763691425,N/A,0.0,2025-09-17T12:22:50.042987
1chvt6jgflnet46m3j5vtg2mv4lqnfte.com,ICANN,blacklistKeywords_crypto_scam,nft,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998600482940674,gameover,1.0,2025-09-17T12:22:55.381172
1costcodrive.com,ICANN,enterpriseBrands_fortune_100,costco,True,,com,,,,,,,,,,,,,,,,,,False,benign,0.0025951440911740065,N/A,0.0,2025-09-17T12:22:55.599179
1lotteryloginin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,True,"NameCheap, Inc.",com,whois.namecheap.com,,2025-09-16T11:01:49,2025-09-16T11:46:14,2026-09-16T11:01:49,clienttransferprohibited https://icann.org/epp#clienttransferprohibited,armfazh.ns.cloudflare.com;miki.ns.cloudflare.com,unsigned,abuse@namecheap.com,,,,,,,,,False,benign,0.0033699788618832827,N/A,0.0,2025-09-17T12:22:59.967670
1pdg3toi7vdpubsspl5gk1dnredp5ntt.com,ICANN,enterpriseBrands_financial,ubs,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998393058776855,gameover,0.9988787770271301,2025-09-17T12:23:02.053910
1st-merchant-service.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,1.7354350347886793e-05,N/A,0.0,2025-09-17T12:23:04.141067
1stlegacygroup.com,ICANN,blacklistKeywords_fraud,group,True,Squarespace Domains LLC,com,whois.squarespace.domains,,2025-09-16T15:13:49,2025-09-16T15:13:49;2025-09-16T15:13:50,2026-09-16T15:13:49,clientdeleteprohibited https://icann.org/epp#clientdeleteprohibited;clienttransferprohibited https://icann.org/epp#clienttransferprohibited;client delete prohibited http://www.icann.org/epp#client delete prohibited;client transfer prohibited http://www.icann.org/epp#client transfer prohibited,ns-cloud-b1.googledomains.com;ns-cloud-b2.googledomains.com;ns-cloud-b3.googledomains.com;ns-cloud-b4.googledomains.com,unsigned,abuse-complaints@squarespace.com,REDACTED FOR PRIVACY,,US,GA,REDACTED FOR PRIVACY,REDACTED FOR PRIVACY,,,False,benign,0.002751027699559927,N/A,0.0,2025-09-17T12:23:05.068994
1stsecurityservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;security;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00771861057728529,N/A,0.0,2025-09-17T12:23:05.443255
1vn3nv1nbibmtgo0tk65c2te8kvcv51s.com,ICANN,enterpriseBrands_fortune_100;enterpriseBrands_cloud_tech,ibm;ibm,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998597502708435,murofetweekly,1.0,2025-09-17T12:23:07.113667
1wdaws.com,ICANN,enterpriseBrands_cloud_tech,aws,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.013915871270000935,N/A,0.0,2025-09-17T12:23:07.325160
1webdu.com,ICANN,blacklistKeywords_fraud,web,True,URL SOLUTIONS INC.,com,whois.pananames.com,,2025-09-16T06:49:22,2025-09-16T06:49:22,2026-09-16T06:49:22,clienttransferprohibited https://icann.org/epp#clienttransferprohibited;clienttransferprohibited -- https://icann.org/epp#clienttransferprohibited,ns1.pananames.com;ns2.pananames.com;ns3.pananames.com;ns4.pananames.com,unsigned,abuse@pananames.com;1webdu.com.10uvqsxanu00c@domains-anonymizer.com;admin.1webdu.com.10uvqsxanu00c@domains-anonymizer.com;tech.1webdu.com.10uvqsxanu00c@domains-anonymizer.com,Private Whois,GLOBAL DOMAIN PRIVACY SERVICES INC,PA,NA,Panama,"Tower Financial Center Flr 35, 50th St y E. Mendez St",,,False,benign,0.010571889579296112,N/A,0.0,2025-09-17T12:23:07.352103
1webhr.com,ICANN,blacklistKeywords_fraud,web,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.049163591116666794,N/A,0.0,2025-09-17T12:23:07.353737
1webjl.com,ICANN,blacklistKeywords_fraud,web,True,URL SOLUTIONS INC.,com,whois.pananames.com,,2025-09-16T07:54:08,2025-09-16T07:54:09,2026-09-16T07:54:08,clienttransferprohibited https://icann.org/epp#clienttransferprohibited;clienttransferprohibited -- https://icann.org/epp#clienttransferprohibited,ns1.pananames.com;ns2.pananames.com;ns3.pananames.com;ns4.pananames.com,unsigned,abuse@pananames.com;1webjl.com.10749q4ofovyd@domains-anonymizer.com;admin.1webjl.com.10749q4ofovyd@domains-anonymizer.com;tech.1webjl.com.10749q4ofovyd@domains-anonymizer.com,Private Whois,GLOBAL DOMAIN PRIVACY SERVICES INC,PA,NA,Panama,"Tower Financial Center Flr 35, 50th St y E. Mendez St",,,False,benign,0.18450795114040375,N/A,0.0,2025-09-17T12:23:07.354328
1webtn.com,ICANN,blacklistKeywords_fraud,web,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.01472702156752348,N/A,0.0,2025-09-17T12:23:07.358703
1webuu.com,ICANN,blacklistKeywords_fraud,web,True,URL SOLUTIONS INC.,com,whois.pananames.com,,2025-09-16T07:58:03,2025-09-16T07:58:03,2026-09-16T07:58:03,clienttransferprohibited https://icann.org/epp#clienttransferprohibited;clienttransferprohibited -- https://icann.org/epp#clienttransferprohibited,ns1.pananames.com;ns2.pananames.com;ns3.pananames.com;ns4.pananames.com,unsigned,abuse@pananames.com;1webuu.com.a0z6kf8151bm@domains-anonymizer.com;admin.1webuu.com.a0z6kf8151bm@domains-anonymizer.com;tech.1webuu.com.a0z6kf8151bm@domains-anonymizer.com,Private Whois,GLOBAL DOMAIN PRIVACY SERVICES INC,PA,NA,Panama,"Tower Financial Center Flr 35, 50th St y E. Mendez St",,,False,benign,0.19603855907917023,N/A,0.0,2025-09-17T12:23:07.359163
1wgcps.com,ICANN,enterpriseBrands_cloud_tech,gcp,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.013549746945500374,N/A,0.0,2025-09-17T12:23:07.424903
1wibml.com,ICANN,enterpriseBrands_fortune_100;enterpriseBrands_cloud_tech,ibm;ibm,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.04391205310821533,N/A,0.0,2025-09-17T12:23:07.461968
1winlegal-login.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.006097446661442518,N/A,0.0,2025-09-17T12:23:07.597312
1wjbnb.com,ICANN,blacklistKeywords_crypto_scam,bnb,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.24835601449012756,N/A,0.0,2025-09-17T12:23:07.665322
1wkaws.com,ICANN,enterpriseBrands_cloud_tech,aws,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.027126984670758247,N/A,0.0,2025-09-17T12:23:07.683767
1wkhpe.com,ICANN,enterpriseBrands_it_top_100_extra,hpe,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.14051470160484314,N/A,0.0,2025-09-17T12:23:07.688387
1wmsap.com,ICANN,enterpriseBrands_it_top_100_extra,sap,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0372186116874218,N/A,0.0,2025-09-17T12:23:07.732859
1wpayc.com,ICANN,blacklistKeywords_phishing,pay,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.22421784698963165,N/A,0.0,2025-09-17T12:23:07.824710
1wpayu.com,ICANN,blacklistKeywords_phishing,pay,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.18952293694019318,N/A,0.0,2025-09-17T12:23:07.824765
1wprat.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0023399777710437775,N/A,0.0,2025-09-17T12:23:07.834549
1wratq.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.20930145680904388,N/A,0.0,2025-09-17T12:23:07.855774
1wrsso.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,sso;sso,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.061684198677539825,N/A,0.0,2025-09-17T12:23:07.867875
1wzsso.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,sso;sso,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.1057996153831482,N/A,0.0,2025-09-17T12:23:07.994223
1xbethh.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.009591253474354744,N/A,0.0,2025-09-17T12:23:08.182301
2025reviewportal.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud;blacklistKeywords_hunting_blacklist,portal;portal;view;portal,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0001348769583273679,N/A,0.0,2025-09-17T12:23:10.887787
209detailandinstall.com,ICANN,blacklistKeywords_malware,install,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.004726659972220659,N/A,0.0,2025-09-17T12:23:12.074258
215-7071bayview.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,6.549886165885255e-05,N/A,0.0,2025-09-17T12:23:13.576882
21l9kieth0lliv62tqvlhn0fhca462ck.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.999829888343811,gameover,0.9832704663276672,2025-09-17T12:23:14.654973
2222bethh.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0028018008451908827,N/A,0.0,2025-09-17T12:23:15.668884
223divisadero.com,ICANN,enterpriseBrands_financial,visa,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.003932571038603783,N/A,0.0,2025-09-17T12:23:16.166322
22mkbeth.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.014714295975863934,N/A,0.0,2025-09-17T12:23:17.552927
22pirates.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,7.54172433516942e-05,N/A,0.0,2025-09-17T12:23:17.655550
23congressosimdo.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,sso;sso,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.006806142628192902,N/A,0.0,2025-09-17T12:23:19.265828
2419webster.com,ICANN,blacklistKeywords_fraud,web,False,,com,,,,,,,,,,,,,,,,,,False,benign,8.794845780357718e-05,N/A,0.0,2025-09-17T12:23:20.164430
24caratstattoo.com,ICANN,blacklistKeywords_malware,rat,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.001782864099368453,N/A,0.0,2025-09-17T12:23:22.085764
24hourtowingpaloalto.com,ICANN,enterpriseBrands_cybersecurity,paloalto,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.006906879134476185,N/A,0.0,2025-09-17T12:23:22.676220
24hrapplianceservice.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.004289580509066582,N/A,0.0,2025-09-17T12:23:22.725044
252wealthmanagement.com,ICANN,blacklistKeywords_phishing,management,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.007614753674715757,N/A,0.0,2025-09-17T12:23:23.954024
25refund-message.com,ICANN,blacklistKeywords_fraud,refund,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.009481045417487621,N/A,0.0,2025-09-17T12:23:25.232808
27lpbv3jii7h4p90jbgb7icoag9613b0.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998197555541992,wd,1.0,2025-09-17T12:23:27.677245
28dayvitalityreset.com,ICANN,blacklistKeywords_phishing,reset,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.009522351436316967,N/A,0.0,2025-09-17T12:23:28.934642
28i2j1o526n3c36odvibm8ee9rvgti5j.com,ICANN,enterpriseBrands_fortune_100;enterpriseBrands_cloud_tech,ibm;ibm,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998728036880493,murofetweekly,0.9998664855957031,2025-09-17T12:23:29.050968
28ratrm0hg7ulu9dt1somksautho7uft.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_malware,auth;rat,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9996863603591919,murofetweekly,0.9999834299087524,2025-09-17T12:23:29.271654
2908ransford.com,ICANN,enterpriseBrands_fortune_100,ford,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.000984803307801485,N/A,0.0,2025-09-17T12:23:29.493717
2aajgin0altu4jqcvs7015rg0r1806qr.com,ICANN,enterpriseBrands_fortune_100,cvs,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998189806938171,wd,0.9795743823051453,2025-09-17T12:23:30.859966
2ab1v27816hp9jqb1rot0pjicom2i3r9.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.999866783618927,murofetweekly,0.9710110425949097,2025-09-17T12:23:30.870608
2dsglobalservicesllc.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service;global,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.017935940995812416,N/A,0.0,2025-09-17T12:23:33.508268
2faownlogin.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,login;login,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0004483435768634081,N/A,0.0,2025-09-17T12:23:34.185840
2gm2apfkj82r807gchraoo2jq0u69sso.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_hunting_blacklist,sso;sso,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998530745506287,wd,0.9999951124191284,2025-09-17T12:23:34.892014
2nnbeth.com,ICANN,blacklistKeywords_crypto_scam,eth,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.04533987492322922,N/A,0.0,2025-09-17T12:23:38.842646
2peletronicos.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.001855848589912057,N/A,0.0,2025-09-17T12:23:39.847978
2tmail.com,ICANN,blacklistKeywords_fraud,mail,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.006266608368605375,N/A,0.0,2025-09-17T12:23:42.142448
2yearcyclemobilediy1.com,ICANN,blacklistKeywords_fraud,mobile,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.01426798477768898,N/A,0.0,2025-09-17T12:23:43.383575
2yearcyclemobilediy2.com,ICANN,blacklistKeywords_fraud,mobile,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.014389258809387684,N/A,0.0,2025-09-17T12:23:43.383617
2yearcyclemobilestudio1.com,ICANN,blacklistKeywords_fraud,mobile,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.026695996522903442,N/A,0.0,2025-09-17T12:23:43.383678
2yearcyclemobilestudio2.com,ICANN,blacklistKeywords_fraud,mobile,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.027402834966778755,N/A,0.0,2025-09-17T12:23:43.383716
2zoomeetings.com,ICANN,enterpriseBrands_it_top_100_extra,zoom,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0003729639283847064,N/A,0.0,2025-09-17T12:23:43.452913
3-55carlingfordstreetelsternwick.com,ICANN,enterpriseBrands_fortune_100,ford,False,,com,,,,,,,,,,,,,,,,,,False,benign,1.2057445019308943e-05,N/A,0.0,2025-09-17T12:23:43.480640
301webservicesllc.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service;web,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.005900543183088303,N/A,0.0,2025-09-17T12:23:44.032327
307servicesllc.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0023106986191123724,N/A,0.0,2025-09-17T12:23:44.817189
307skidsteerservicesllc.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.010626469738781452,N/A,0.0,2025-09-17T12:23:44.818143
312betweb.com,ICANN,blacklistKeywords_fraud,web,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00013240420958027244,N/A,0.0,2025-09-17T12:23:46.242337
313phoneservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.00010651028424035758,N/A,0.0,2025-09-17T12:23:46.448478
331grandviewdrive.com,ICANN,blacklistKeywords_fraud,view,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0020320515614002943,N/A,0.0,2025-09-17T12:23:49.753471
3587dj4p7cicoof33vnt1vnefk0v46eu.com,ICANN,blacklistKeywords_crypto_scam,ico,False,,com,,,,,,,,,,,,,,,,,,True,DGA,0.9998725056648254,tinynuke,0.6799162030220032,2025-09-17T12:23:53.875685
360facilityservicesllc.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0053853546269237995,N/A,0.0,2025-09-17T12:23:55.076905
360propservices.com,ICANN,blacklistKeywords_phishing;blacklistKeywords_fraud,service;service,False,,com,,,,,,,,,,,,,,,,,,False,benign,0.0002240319736301899,N/A,0.0,2025-09-17T12:23:55.653678
